# Created using MTpy calculated eigen_floor error of 3%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
>  [mV/km]/[nT]
> 0
>  38.831979 -122.828190
> 23 41
2.00000e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  2.704440e+01 -1.267882e+01  1.117239e+01
3.63516e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  3.614324e+01  8.927886e+00  8.152160e+00
3.63516e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  1.307225e+02  2.110305e+02  8.152160e+00
3.63516e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -2.385674e+02 -1.770064e+02  8.152160e+00
3.63516e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  1.478375e+01 -8.887112e+00  8.152160e+00
6.60718e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  2.555301e+01  1.341120e+01  5.496013e+00
6.60718e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  8.485792e+01  1.448458e+02  5.496013e+00
6.60718e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -1.341250e+02 -1.475869e+02  5.496013e+00
6.60718e-03    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  8.038146e+00 -6.800979e+00  5.496013e+00
1.20091e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  1.661895e+01  1.410674e+01  3.642167e+00
1.20091e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  5.494386e+01  9.827949e+01  3.642167e+00
1.20091e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -7.644738e+01 -1.053810e+02  3.642167e+00
1.20091e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  1.974735e+00 -3.301082e+00  3.642167e+00
2.18274e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  1.017787e+01  1.139048e+01  2.413206e+00
2.18274e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  3.678358e+01  6.568654e+01  2.413206e+00
2.18274e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -4.871256e+01 -7.007137e+01  2.413206e+00
2.18274e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY -3.127653e-01 -1.704572e+00  2.413206e+00
3.96730e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  6.260905e+00  7.881383e+00  1.634629e+00
3.96730e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  2.492925e+01  4.413498e+01  1.634629e+00
3.96730e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -3.436183e+01 -4.691514e+01  1.634629e+00
3.96730e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY -5.402393e-01 -6.668638e-01  1.634629e+00
7.21087e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  4.454483e+00  5.113951e+00  1.117525e+00
7.21087e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  1.662390e+01  2.947269e+01  1.117525e+00
7.21087e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -2.520985e+01 -3.202938e+01  1.117525e+00
7.21087e-02    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY -8.917577e-01 -4.351909e-01  1.117525e+00
1.31063e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  3.622713e+00  2.987238e+00  7.576268e-01
1.31063e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  1.144193e+01  1.951769e+01  7.576268e-01
1.31063e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -1.851316e+01 -2.110910e+01  7.576268e-01
1.31063e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY -1.369507e+00 -6.180374e-01  7.576268e-01
2.38218e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  3.175071e+00  1.928260e+00  5.252737e-01
2.38218e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  8.363184e+00  1.236389e+01  5.252737e-01
2.38218e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -1.495042e+01 -1.395643e+01  5.252737e-01
